date,location,population,new_cases,total_cases,new_deaths,total_deaths,new_vaccinations,total_vaccinations,moving_avg_7d,cases_per_100k,vaccination_pct,case_fatality_rate
2023-11-23,Kosovo,1800000,869,861820,10,9621,1048,802371,841.0,47878.89,44.58,1.116
2023-11-24,Kosovo,1800000,819,862639,9,9630,1170,803541,840.9,47924.39,44.64,1.116
2023-11-25,Kosovo,1800000,820,863459,9,9639,1111,804652,840.0,47969.94,44.7,1.116
2023-11-26,Kosovo,1800000,831,864290,10,9649,1230,805882,836.0,48016.11,44.77,1.116
2023-11-27,Kosovo,1800000,829,865119,9,9658,890,806772,832.6,48062.17,44.82,1.116
2023-11-28,Kosovo,1800000,829,865948,10,9668,1118,807890,833.1,48108.22,44.88,1.116
2023-11-29,Kosovo,1800000,816,866764,9,9677,905,808795,830.4,48153.56,44.93,1.116
2023-11-30,Kosovo,1800000,803,867567,9,9686,1033,809828,821.0,48198.17,44.99,1.116
2023-12-01,Kosovo,1800000,791,868358,9,9695,905,810733,817.0,48242.11,45.04,1.116
2023-12-02,Kosovo,1800000,797,869155,10,9705,914,811647,813.7,48286.39,45.09,1.117
2023-12-03,Kosovo,1800000,790,869945,10,9715,1087,812734,807.9,48330.28,45.15,1.117
2023-12-04,Kosovo,1800000,807,870752,9,9724,1181,813915,804.7,48375.11,45.22,1.117
2023-12-05,Kosovo,1800000,769,871521,9,9733,1185,815100,796.1,48417.83,45.28,1.117
2023-12-06,Kosovo,1800000,796,872317,9,9742,986,816086,793.3,48462.06,45.34,1.117
2023-12-07,Kosovo,1800000,776,873093,9,9751,882,816968,789.4,48505.17,45.39,1.117
2023-12-08,Kosovo,1800000,781,873874,9,9760,854,817822,788.0,48548.56,45.43,1.117
2023-12-09,Kosovo,1800000,760,874634,9,9769,1098,818920,782.7,48590.78,45.5,1.117
2023-12-10,Kosovo,1800000,737,875371,8,9777,1228,820148,775.1,48631.72,45.56,1.117
2023-12-11,Kosovo,1800000,766,876137,8,9785,999,821147,769.3,48674.28,45.62,1.117
2023-12-12,Kosovo,1800000,750,876887,9,9794,989,822136,766.6,48715.94,45.67,1.117
2023-12-13,Kosovo,1800000,712,877599,8,9802,1052,823188,754.6,48755.5,45.73,1.117
2023-12-14,Kosovo,1800000,749,878348,8,9810,1046,824234,750.7,48797.11,45.79,1.117
2023-12-15,Kosovo,1800000,704,879052,8,9818,1245,825479,739.7,48836.22,45.86,1.117
2023-12-16,Kosovo,1800000,715,879767,8,9826,1112,826591,733.3,48875.94,45.92,1.117
2023-12-17,Kosovo,1800000,685,880452,8,9834,1011,827602,725.9,48914.0,45.98,1.117
2023-12-18,Kosovo,1800000,695,881147,8,9842,1177,828779,715.7,48952.61,46.04,1.117
2023-12-19,Kosovo,1800000,682,881829,8,9850,1026,829805,706.0,48990.5,46.1,1.117
2023-12-20,Kosovo,1800000,709,882538,8,9858,1049,830854,705.6,49029.89,46.16,1.117
2023-12-21,Kosovo,1800000,703,883241,7,9865,1251,832105,699.0,49068.94,46.23,1.117
2023-12-22,Kosovo,1800000,695,883936,8,9873,979,833084,697.7,49107.56,46.28,1.117
2023-12-23,Kosovo,1800000,648,884584,7,9880,835,833919,688.1,49143.56,46.33,1.117
2023-12-24,Kosovo,1800000,654,885238,8,9888,885,834804,683.7,49179.89,46.38,1.117
2023-12-25,Kosovo,1800000,663,885901,7,9895,1223,836027,679.1,49216.72,46.45,1.117
2023-12-26,Kosovo,1800000,635,886536,7,9902,1049,837076,672.4,49252.0,46.5,1.117
2023-12-27,Kosovo,1800000,624,887160,6,9908,1094,838170,660.3,49286.67,46.56,1.117
2023-12-28,Kosovo,1800000,629,887789,7,9915,850,839020,649.7,49321.61,46.61,1.117
2023-12-29,Kosovo,1800000,630,888419,7,9922,1170,840190,640.4,49356.61,46.68,1.117
2023-12-30,Kosovo,1800000,612,889031,6,9928,1117,841307,635.3,49390.61,46.74,1.117
2023-12-31,Kosovo,1800000,638,889669,7,9935,1196,842503,633.0,49426.06,46.81,1.117
